LNR,RESPONSE
24214,0.013190303
25183,0.011337589
25207,0.0056649446
24889,0.019598361
24890,0.0177707
25226,0.007563978
25232,0.010608083
25244,0.0037434853
25339,0.007901835
25355,0.028105251
24958,0.005666839
25277,0.019001279
25286,0.022161728
24988,0.011337589
25298,0.0040709823
25309,0.027381156
25315,0.0034669193
25014,0.011337589
25322,0.0058963206
25333,0.03209713
25025,0.012627987
24726,0.026197936
24735,0.010608237
25055,0.007098001
25056,0.025473895
24746,0.018487232
25061,0.0037754062
25067,0.012673885
25074,0.011363305
24773,0.009978283
25080,0.010608237
25086,0.026805846
25088,0.015228429
24777,0.006588561
24796,0.009373249
25104,0.0071702087
24806,0.005953656
25118,0.0058824737
24822,0.011337589
82811,0.027672803
83449,0.038384873
83459,0.010608237
83770,0.011337589
84091,0.0049853106
84096,0.008003255
84737,0.014196269
85048,0.010608237
85049,0.026052233
85051,0.020221002
85369,0.0034708472
85374,0.0067412946
85380,0.0048842286
82190,0.0039717625
82505,0.011853651
82515,0.005768847
82517,0.009568844
82821,0.011853651
83140,0.011283599
788,0.0023565947
1102,0.0030659752
1109,0.0071214084
821,0.004310894
829,0.008950623
837,0.021112265
845,0.012627987
1163,0.019491931
861,0.010608237
899,0.00657016
1207,0.032408934
906,0.0054039005
1221,0.024685236
1545,0.006112208
1546,0.025223566
1555,0.044298176
1556,0.026248135
1879,0.007954767
1885,0.015813397
1593,0.004765133
1902,0.016919639
1611,0.004834996
1921,0.0050179684
1927,0.014358151
1651,0.0067723743
1978,0.018334666
1718,0.01517105
1722,0.005109677
1734,0.0047384757
41705,0.02002194
41711,0.011337589
41712,0.0036151733
42029,0.012983065
42347,0.0076348437
42352,0.0072466237
42353,0.005206475
42671,0.018772697
42987,0.0044857627
43310,0.007231267
43627,0.0060450896
43629,0.009190706
43945,0.009988869
43953,0.010358171
43954,0.027648725
43961,0.0039773574
44280,0.009602883
44917,0.006044018
44924,0.008502515
44927,0.00852074
45244,0.005511662
45570,0.014792703
45584,0.008431152
41721,0.0050019687
41739,0.011337589
42054,0.0051685427
42369,0.008244799
42689,0.0062062987
43019,0.010000797
43331,0.03383421
51328,0.007439783
51644,0.016737679
51653,0.007656732
51969,0.021504594
52308,0.03806039
52310,0.021774635
52626,0.027191333
52638,0.0038177732
52940,0.0057254396
52954,0.041718096
55194,0.012447948
55196,0.00566696
55526,0.011337589
55847,0.008122338
55848,0.010608237
51024,0.011337589
51031,0.0063137123
51342,0.028545441
51348,0.007956954
51666,0.03330648
51674,0.010686995
51680,0.02555748
52331,0.010284413
53302,0.010608237
82163,0.027673367
82481,0.011534182
82498,0.010004782
55852,0.010608237
55858,0.0077232425
55859,0.006322984
51037,0.010608237
51039,0.0072616744
51683,0.0056517906
51685,0.0048055206
51695,0.007947636
51702,0.007114972
52343,0.014263144
52353,0.010608237
53314,0.011337589
53322,0.009345462
53950,0.033438068
54597,0.006749847
54925,0.0037192784
55245,0.015216327
55558,0.012627987
55882,0.0070101717
51384,0.011298398
51703,0.02665665
51706,0.0071731145
51711,0.046717547
52041,0.0027697722
52047,0.015641108
52369,0.006118062
52689,0.008878741
53331,0.0046207593
53341,0.005611699
63455,0.023213927
63780,0.0039633126
63783,0.010608237
64096,0.005236347
64104,0.0068436284
64109,0.023952117
64422,0.0376242
65391,0.010608237
65705,0.0050969836
65709,0.0048868363
61568,0.008897951
62203,0.0066510513
62850,0.0037663116
62851,0.020077238
63164,0.017258897
63491,0.006448252
63796,0.022022229
63799,0.02281994
63802,0.006295317
63812,0.008870068
64127,0.005254749
64449,0.009147049
64771,0.010213864
65082,0.011337589
65399,0.007939162
66039,0.011337589
66048,0.004915609
71758,0.029271739
72077,0.010608237
72087,0.011337589
72405,0.007890498
72723,0.014840911
72735,0.01764962
73046,0.004767854
73682,0.0045643086
73694,0.011921524
73696,0.006631962
74317,0.013481365
74974,0.0060857977
75286,0.0071523753
75605,0.004324585
75612,0.010608237
75929,0.009345462
76239,0.008897476
71471,0.006401828
71776,0.0036908656
71779,0.011337589
72112,0.00281823
72417,0.006401252
72420,0.0078852335
72425,0.029357545
73073,0.003833618
73393,0.005024081
73714,0.0068954933
74337,0.019420251
74347,0.004032451
74354,0.016953485
74666,0.005805421
74667,0.010608237
74990,0.019310005
75949,0.008648563
75952,0.0063881967
71486,0.033797026
71805,0.025701065
71813,0.014965773
72130,0.0057437615
72437,0.017113246
82469,0.010608237
82788,0.025183624
82793,0.010608237
83111,0.009024065
83113,0.005262649
83420,0.032628786
83425,0.025824739
83428,0.010608237
83433,0.015497303
83759,0.022633815
84381,0.016596952
84709,0.022537341
85024,0.024579769
85026,0.007682997
85671,0.02150513
35158,0.008607089
34851,0.0047348477
34853,0.014914621
34859,0.0041164826
35162,0.013524003
35165,0.010608237
34865,0.004130687
34877,0.0033110485
34898,0.004049025
35203,0.006163741
34902,0.0127964085
34907,0.0053474163
34930,0.026471568
34939,0.0070409756
35249,0.023698218
35561,0.009173064
35568,0.010608237
35572,0.00705055
35574,0.0074555925
35575,0.0117499875
35889,0.010608237
35583,0.008621859
35587,0.0067147375
35597,0.022582307
35900,0.0032119546
35602,0.022104032
35606,0.023309907
35922,0.008639745
35936,0.016090784
41020,0.025334926
41028,0.018894652
41344,0.0033211191
41666,0.009936977
42319,0.026463816
42634,0.01008107
42944,0.0039841523
42952,0.0034109808
42954,0.00271335
43274,0.0043473183
43582,0.010608237
43590,0.008480323
43594,0.04317231
43909,0.0050832555
43917,0.014404374
44561,0.008320369
45202,0.015786473
45210,0.003336504
41684,0.035310067
41691,0.0045093605
42333,0.030759288
42660,0.014419817
42963,0.005050276
42979,0.0034581989
43287,0.0039872415
44582,0.010608237
45233,0.015561818
45544,0.0149803795
45550,0.0036987155
40729,0.007453098
41379,0.012627987
41395,0.011920097
4332,0.012877815
4346,0.0051187146
4044,0.030708108
5031,0.00671901
5033,0.003494771
5057,0.025893116
4737,0.010120672
5067,0.023160486
4757,0.0070037385
4758,0.011337589
4762,0.016439185
4780,0.011337589
5183,0.008360364
5191,0.00853825
5198,0.011337589
4802,0.010120672
5126,0.011337589
5132,0.01402096
4830,0.015115296
5154,0.0118903015
4854,0.011337589
4861,0.0056875623
5180,0.008276641
4574,0.0060569304
4896,0.008877194
4592,0.007875395
4599,0.0053249015
4914,0.017035892
4604,0.0069171307
4932,0.014821381
4623,0.0055577387
4633,0.021873068
4636,0.0044698357
4944,0.007478882
4949,0.009481059
4644,0.011337589
4977,0.017564652
4674,0.010608237
4986,0.030344969
4683,0.0029222115
4686,0.004253167
4691,0.0060890894
4700,0.018299423
5018,0.0053805932
5341,0.010172749
5646,0.023474656
5647,0.010608237
5649,0.0042450246
5661,0.00480428
5671,0.032231934
5677,0.014389246
5375,0.01362641
5396,0.009461411
5410,0.0031755797
5411,0.008201625
5714,0.015539841
5427,0.004468473
5436,0.005115918
5725,0.019437112
5733,0.018892428
5454,0.017339
10241,0.0025916276
10566,0.006807216
10579,0.008431069
929,0.016425805
935,0.026921907
1261,0.0067714313
951,0.013990767
952,0.010608237
955,0.005712894
1295,0.031139942
966,0.0035743995
974,0.020585407
1305,0.0029235568
995,0.032459356
998,0.005592483
1403,0.026226528
1001,0.023452438
1009,0.01330517
1338,0.03795983
1029,0.011337589
1053,0.009876926
1062,0.0024566385
1067,0.0064677205
1071,0.01038186
9957,0.008702429
9960,0.030248424
9671,0.010608237
9680,0.011488275
9982,0.018857813
9700,0.012215207
9712,0.009988869
10023,0.015859898
10042,0.009879035
10043,0.014808861
10048,0.025927763
10049,0.0026589532
10054,0.0032757868
10057,0.0046645803
10388,0.0020114274
10396,0.0049560475
10700,0.016883638
10716,0.010608237
10418,0.010032478
10730,0.029802268
10733,0.0066197463
10429,0.027900755
10844,0.0059563746
10856,0.0056031537
10448,0.003476362
10451,0.004427205
10458,0.012245352
10743,0.0043506282
10753,0.004319148
10756,0.0080179
10465,0.022823093
10488,0.01720534
10490,0.006420019
10495,0.011337589
10510,0.014664102
10818,0.028273106
10531,0.004500099
10823,0.016243517
10544,0.03591612
10553,0.013985032
31437,0.00446201
31442,0.00806771
31451,0.01090297
31453,0.018983008
31143,0.006150715
31146,0.005812614
31149,0.010608237
31460,0.0068133855
31466,0.0107655935
31472,0.010608237
31788,0.0079184165
32113,0.011337589
31807,0.005719479
32122,0.010743212
32127,0.013681182
31820,0.0077350372
31832,0.011337589
32267,0.010717585
31860,0.02294043
31873,0.005854094
32168,0.014017255
32177,0.010608237
31882,0.012447948
31896,0.021780597
31910,0.013319537
32211,0.023004832
32232,0.034058735
31943,0.010608237
31950,0.016256653
32243,0.039719086
31966,0.029525822
31976,0.02928725
31666,0.0053855586
31674,0.012658774
31989,0.013497947
31990,0.0059159882
31991,0.00506891
31997,0.0059575774
31692,0.011337589
31719,0.0035016479
31723,0.033612546
32039,0.0047752745
32042,0.008755331
31739,0.010608237
32061,0.0062614703
32062,0.01033098
44333,0.004835675
44656,0.008451883
44658,0.009641284
44976,0.0072109415
44990,0.011337589
45312,0.007319407
45644,0.0053386837
41146,0.011337589
41459,0.019522563
41462,0.0069398014
41787,0.009500963
42422,0.0060283253
42743,0.008092169
43076,0.005484063
44350,0.008856714
44353,0.005645106
44356,0.011577898
25163,0.010608237
25490,0.015671752
25811,0.011337589
25501,0.009024065
25502,0.005904057
25505,0.008003611
25835,0.0126813995
25966,0.0074194237
25973,0.0035937442
25570,0.0055297916
25862,0.0047593517
25871,0.004203393
25877,0.00817897
34738,0.0073475763
34445,0.019686028
34447,0.0033767344
34754,0.009461411
34764,0.029395172
34772,0.0039320104
34775,0.0063618827
34484,0.01196076
34180,0.0056217527
34199,0.008897951
34527,0.011337589
34226,0.017125115
34555,0.0157214
34243,0.008049102
34252,0.0071586864
34267,0.0029426422
34276,0.0201405
34584,0.005858292
34283,0.011337589
34290,0.01671412
34291,0.02195076
34295,0.021204572
34599,0.0052017746
34603,0.022410097
35267,0.013302083
35270,0.012869562
35279,0.0135173695
35300,0.007206127
34981,0.0063980804
35338,0.02123665
35425,0.004425077
35426,0.0074555925
35432,0.027448036
35022,0.030458953
35347,0.030006511
35062,0.02088251
35072,0.016938448
35104,0.025473464
35106,0.011091474
35114,0.009243422
35131,0.008804432
21744,0.0039214394
21754,0.007912609
21784,0.007444898
22088,0.0051476024
22095,0.008868962
21806,0.008900803
21811,0.004203407
22099,0.014928513
22104,0.028743157
21819,0.010608237
21822,0.0047018854
21834,0.0074753715
21858,0.023758708
21862,0.039387655
21875,0.0065856776
22163,0.008780827
21909,0.0057158465
21910,0.0125762
21913,0.023232065
21650,0.006488881
21966,0.0063039404
21977,0.010608237
21662,0.0058671017
21665,0.0039362726
21668,0.004658631
21683,0.023403138
21697,0.005556769
22665,0.0057555865
31548,0.008555552
31553,0.0033148872
31555,0.0071609234
31232,0.0054830695
31647,0.0070931534
31243,0.0038407918
31266,0.013610364
31274,0.028895061
31590,0.019790247
31294,0.0049120253
31296,0.024309909
31600,0.006948433
31314,0.005904057
31358,0.012393382
31369,0.0042691305
31376,0.00766248
31070,0.011273794
31382,0.0167126
31385,0.003648274
31393,0.008717539
31086,0.007201915
31114,0.0069116266
12861,0.003823116
13182,0.011337589
13185,0.0056902813
13190,0.005283802
13194,0.03903087
13536,0.011337589
13542,0.019315645
13559,0.007240571
13600,0.036562733
13608,0.012541011
13922,0.013102575
13934,0.009345462
13634,0.004405497
13948,0.019512214
13961,0.02827534
13973,0.018614277
13976,0.009454224
13987,0.003322821
13989,0.0053575533
13993,0.011729181
13685,0.014521147
13397,0.0073701465
13714,0.003836161
13408,0.003962543
13416,0.025436986
13734,0.011091474
13429,0.011337589
13743,0.0070815664
13745,0.0077958317
13440,0.024073703
13455,0.003240875
13461,0.010608237
13469,0.030328715
13780,0.007149369
13483,0.004211487
13486,0.0033846034
13805,0.036380157
13503,0.016746549
13821,0.0064069564
14154,0.014144932
14463,0.0052852733
14464,0.008797547
14467,0.0058864933
14484,0.010005193
14494,0.008870068
14182,0.02736724
14513,0.0070301658
14517,0.011337589
14200,0.0080951275
14230,0.010608237
14533,0.0059330035
14536,0.010141472
14245,0.012909476
14246,0.0048273914
14260,0.0051917518
14263,0.024421686
14571,0.010608237
14574,0.0047780126
14278,0.00930956
14279,0.0150865875
14585,0.024062756
14589,0.031516805
14590,0.0067276875
3494,0.0084688235
3497,0.009262367
3824,0.0055061006
3839,0.011337589
3513,0.018374747
3937,0.009791405
3532,0.007943475
3533,0.005651917
3537,0.03265809
3848,0.011337589
3543,0.016182605
3549,0.012294595
3553,0.007132091
3871,0.012017424
3880,0.0019150832
3568,0.029098462
3573,0.00910142
3898,0.019713672
3585,0.011559931
3591,0.010608237
3313,0.019990897
3628,0.012053484
3356,0.011333298
3666,0.008555102
3390,0.008038817
3704,0.004820867
3719,0.005295054
3406,0.011337589
3722,0.013474562
3438,0.03275372
3743,0.009140849
3751,0.0021359315
4386,0.008312645
4081,0.005086338
4084,0.0045235613
4086,0.019384779
4407,0.011337589
4420,0.010608237
4106,0.012741043
4108,0.0049020154
4113,0.024105329
4114,0.005848111
4429,0.008095445
4433,0.020472035
4124,0.017251506
4145,0.024929982
4465,0.011337589
4218,0.003125985
4504,0.0037241848
4520,0.010608237
4523,0.014498251
4249,0.004751681
3946,0.0028264646
3950,0.0077956216
4293,0.0125391865
5752,0.011337589
5470,0.012672763
5775,0.004990508
5777,0.0042197797
5492,0.0080102505
5494,0.019881021
5495,0.010924398
5788,0.015970906
5793,0.010608237
14054,0.023597991
14057,0.009345462
14398,0.0048460187
14416,0.014047265
14098,0.02782983
14100,0.010608237
14103,0.017897278
14106,0.0054052975
14421,0.010608237
14426,0.027985359
14430,0.011283599
14128,0.005718894
14130,0.010236396
15110,0.028531818
14789,0.012627987
14793,0.0044097845
15120,0.0061844327
15128,0.004220904
15138,0.006720464
14849,0.0057954094
14853,0.007789796
14859,0.0046724416
15199,0.020877719
14903,0.0049061086
14929,0.005424365
14935,0.019273067
15253,0.0038314713
14937,0.005119093
14949,0.00773604
14951,0.031572554
14676,0.011337589
15000,0.02885092
15014,0.005129386
14712,0.01701111
15022,0.0026501187
15037,0.012078448
15041,0.0044131186
14753,0.007361521
15062,0.02165948
15072,0.0047832397
14772,0.019550053
14775,0.0039223763
15736,0.0038813525
15421,0.0053876224
15424,0.021317774
15437,0.009345462
15752,0.014665005
15755,0.010608237
2158,0.008311536
2160,0.008159343
2161,0.0045498484
2490,0.010608237
2493,0.006023074
2497,0.014455989
3120,0.0044818507
3123,0.011064832
2830,0.011337589
3145,0.022395104
2871,0.005031301
3282,0.011269378
3288,0.0020596185
2883,0.006172814
3187,0.009988869
2904,0.027802764
2909,0.0036384128
3205,0.011337589
3234,0.029243266
3244,0.003064311
3245,0.006427195
3248,0.03971556
2960,0.010608237
2964,0.008334241
3260,0.0060108905
3275,0.022765292
3279,0.016892226
2984,0.00669191
2987,0.009638667
2992,0.012501762
2708,0.004606132
2718,0.021415245
3022,0.030300243
3036,0.0053829257
2720,0.0060419557
2735,0.0039323596
3053,0.0030612943
3060,0.011337589
3071,0.012577379
3760,0.0030137545
12309,0.0067048254
12322,0.011961803
12352,0.019083345
12692,0.0068705813
12382,0.011337589
12703,0.0067046382
12710,0.0024260092
12727,0.0035939491
12428,0.019911677
12444,0.007782506
12447,0.016607173
12451,0.03989136
77557,0.0044625653
78505,0.011337589
78821,0.0026185103
79784,0.004562669
80100,0.0063637034
80423,0.004270582
80437,0.03377053
80750,0.027052732
81060,0.014772044
81068,0.007959039
81075,0.0139296455
81381,0.011337589
76604,0.009864777
77252,0.0054293065
77562,0.0036951206
78212,0.0071186344
78214,0.03737838
78518,0.004133167
78520,0.024133477
78521,0.019567102
78857,0.007845686
79163,0.0076740514
79803,0.0045267963
80123,0.005282694
80136,0.031551674
80138,0.006642594
80450,0.003478728
80454,0.0041578547
80455,0.022158757
80457,0.033205118
81401,0.0036371858
2266,0.009661749
2595,0.011091474
2289,0.004802835
2609,0.0056368043
2611,0.011337589
2613,0.005417447
2616,0.006577397
2628,0.014959707
2654,0.0047036977
2346,0.0056286184
2356,0.020634953
2057,0.010608237
2364,0.021214524
2372,0.025352806
2083,0.011337589
2115,0.0052619353
2116,0.004971908
2117,0.024431271
2442,0.012901318
2454,0.006614096
2147,0.0048337593
71153,0.012420971
66365,0.011199518
66998,0.006570801
67003,0.005051337
67007,0.039217137
67012,0.002897511
67317,0.018468104
57463,0.005066489
58098,0.006495494
58105,0.0039114333
58414,0.005279861
58420,0.03030399
58746,0.010608237
59061,0.011337589
59068,0.028855244
59375,0.010608237
59376,0.0057469243
59387,0.0081580505
59700,0.010608237
60026,0.024786811
60028,0.016346153
60348,0.004836327
60655,0.008030179
60657,0.011337589
60973,0.016085599
56201,0.02221586
56525,0.0039252914
56837,0.004160485
56843,0.004593105
56845,0.006927148
57164,0.010608237
57805,0.009489706
57806,0.005019923
57808,0.0065550827
58111,0.030968336
58436,0.030524425
58447,0.003378028
58751,0.010191217
59073,0.017711194
59396,0.009034881
59405,0.010608237
59716,0.01008107
60037,0.0032754117
60045,0.011337589
60357,0.0053028655
60363,0.008946555
60672,0.024224991
60684,0.010608237
60687,0.015655564
61006,0.003708227
56220,0.024144704
56222,0.006493645
56539,0.003823452
56540,0.007303106
56548,0.007793593
57497,0.010192849
57509,0.011337589
57821,0.0031939794
58135,0.005579658
58458,0.010608237
58790,0.013249944
59424,0.005952849
59425,0.018013598
65474,0.0070462846
65484,0.004792626
65797,0.0035277824
65810,0.0049789757
65812,0.007655851
70503,0.011337589
70505,0.0075121806
70825,0.023665104
70831,0.007064136
70832,0.00648819
32454,0.02300457
32781,0.02671687
32789,0.0064991815
32812,0.0068154926
32506,0.008069499
32512,0.02195756
32844,0.039138436
32845,0.03138168
32852,0.031319678
32875,0.003454203
32897,0.010608237
32585,0.021794194
32279,0.0039043282
32600,0.008956822
32610,0.0056853085
32615,0.011337589
32635,0.0093100965
32638,0.016335882
32340,0.014603698
32345,0.007037329
32664,0.004601327
32674,0.01757783
32393,0.004132421
32702,0.0065743816
32411,0.0052963025
33048,0.009481059
33094,0.019285765
33402,0.02116179
33413,0.027449429
33105,0.004501129
33131,0.003749123
33168,0.023466865
33460,0.012297856
33461,0.0047082785
33473,0.011337589
33180,0.010608237
33214,0.007383351
33219,0.01706295
33226,0.0033517594
32929,0.024786914
32934,0.011337589
33241,0.005225705
41842,0.0073196283
42495,0.0050662626
42807,0.008555102
42808,0.008912993
42810,0.0195903
43122,0.014380848
44100,0.010608237
44411,0.023293352
44418,0.0072042164
45388,0.015620103
45394,0.012447948
45399,0.0038648907
41541,0.010608237
41866,0.010608237
41875,0.021480566
42189,0.0074843774
42196,0.026498796
42517,0.0074555925
42521,0.004005797
42829,0.010608237
43477,0.005025628
44119,0.011337589
44755,0.007812931
45407,0.021298451
45414,0.022743978
40586,0.005586565
40917,0.011337589
41572,0.0063320836
41889,0.006557353
41891,0.0074950717
41897,0.010580966
42202,0.00948682
42216,0.010608237
42539,0.031122262
42855,0.02100339
43173,0.031706568
43482,0.011337589
43486,0.0027753476
43487,0.019241145
43803,0.0120211495
44131,0.004915609
44453,0.02051921
44776,0.0046182266
45103,0.00993542
45436,0.02367062
40614,0.004098199
40937,0.008190911
41272,0.0044579366
41274,0.010120672
41586,0.0042952667
41591,0.0060619996
41595,0.004209599
42237,0.024786212
70257,0.012627987
75682,0.003485227
76004,0.026977416
72500,0.0056665433
72817,0.0048241466
73461,0.019942014
73785,0.0079820985
73795,0.004097029
73796,0.012929367
74105,0.0026724124
74116,0.01008107
74435,0.00520102
74743,0.003563938
75071,0.018292857
75709,0.004609051
73477,0.0077130212
73483,0.011825757
73798,0.0052670394
74125,0.014215448
74128,0.0040100208
74450,0.006499283
74769,0.006326766
74774,0.014258524
75085,0.010090281
75089,0.011337589
75406,0.014821284
76057,0.0086439205
76374,0.0170152
76376,0.023347424
71902,0.010608237
71903,0.012672327
72549,0.010608237
72550,0.01773614
73179,0.009253694
74466,0.010608237
77547,0.02216304
22773,0.016657673
22469,0.010608237
22779,0.01625111
22795,0.011337589
22796,0.004311287
22482,0.007827671
22487,0.026252655
22491,0.007465373
22817,0.03099728
22216,0.01586647
22537,0.010608237
22542,0.004834521
22556,0.012288291
22568,0.005749399
22261,0.0069582583
22266,0.021670882
22274,0.005267354
22584,0.028713679
22281,0.004253775
22618,0.011852048
22312,0.003116737
22329,0.010608237
22643,0.0049684625
22959,0.028751971
23280,0.0076425066
22996,0.007424021
22997,0.0053287367
23315,0.008786215
23033,0.011337589
23455,0.029572299
23339,0.0049544466
23371,0.02022448
23080,0.024408614
23384,0.011782822
23101,0.004936043
23118,0.0052970615
23400,0.009401401
23139,0.008805926
22850,0.008222582
22881,0.010086253
22891,0.006289682
32071,0.0063221785
32076,0.024839154
31775,0.010608237
32743,0.0032893803
32438,0.024796909
32443,0.020772666
45011,0.0049022436
45327,0.025870834
45332,0.020509748
45334,0.007768097
40520,0.011853651
40846,0.011337589
41159,0.011853651
41489,0.009553835
41807,0.007199678
41813,0.013302083
42128,0.014761588
42450,0.0128700705
43406,0.006572168
43411,0.013073135
43417,0.0061377026
43726,0.029269896
45024,0.010608237
40853,0.0051193363
41510,0.008773202
41514,0.003268922
41832,0.0055721914
41838,0.008398947
42156,0.010608237
42475,0.00682378
42798,0.011437888
43107,0.019054156
43111,0.011337589
43120,0.0044616736
43121,0.011337589
43422,0.007803326
44070,0.0062032556
45042,0.011337589
40546,0.010064153
41522,0.011337589
54649,0.0045057656
54650,0.010608237
54973,0.021172311
54986,0.011191332
55300,0.009757464
55306,0.0057508214
55617,0.011337589
55619,0.02428136
51440,0.008925558
51442,0.0122951735
51443,0.021790566
51772,0.007648012
52104,0.011337589
52424,0.011337589
52434,0.020295633
53069,0.01072881
54025,0.00647853
54362,0.0044615422
54674,0.0061344313
54678,0.011337589
54995,0.03320091
55314,0.005674636
55322,0.01780976
55639,0.03621184
55644,0.018992081
51135,0.011337589
51462,0.011337589
51466,0.0033921683
52123,0.0046841386
52456,0.011337589
52776,0.011337589
53090,0.006818941
53095,0.012750686
53407,0.010608237
53729,0.0036366417
53735,0.010608237
54047,0.008647557
54692,0.010608237
55017,0.022084363
55020,0.007753464
55027,0.011853651
55028,0.015163905
55657,0.0062693944
55660,0.008729501
50841,0.022440437
50846,0.00618768
52143,0.0076830625
53436,0.03070349
53758,0.0047414834
54064,0.021340804
54073,0.021928726
54395,0.004320358
54397,0.014815848
54402,0.010608237
55048,0.009708234
55358,0.010608237
55678,0.006685548
50858,0.008639737
51181,0.004122784
66118,0.006648635
66125,0.0056051463
61671,0.0086780125
62299,0.010608237
62613,0.0031733946
63253,0.04137059
63255,0.03768831
63577,0.03377963
63580,0.020626742
63586,0.0044802655
64217,0.0064143944
64223,0.0050278795
64226,0.008684422
64855,0.017068446
65189,0.005669647
65497,0.010608237
65816,0.0061689857
61368,0.010309658
61994,0.010608237
61996,0.013343121
62010,0.011337589
62960,0.010608237
62961,0.022000123
63288,0.0042345463
63596,0.005341551
64558,0.005871578
64562,0.0031622958
64882,0.008321565
65210,0.010894443
66156,0.02007738
61705,0.016773682
62026,0.0050198515
62348,0.004369332
62656,0.009988869
62665,0.0047320956
62974,0.0049945037
62988,0.004706634
63295,0.011450592
63297,0.030501453
63305,0.0040313117
63624,0.0046417536
64895,0.023325218
65216,0.0047481824
65228,0.021816162
65863,0.00822448
65870,0.010608237
61084,0.00663484
61716,0.00683569
62686,0.011337589
62689,0.018448833
62692,0.007894386
63319,0.011640556
68020,0.015098899
68337,0.006103669
68660,0.008057786
68673,0.012825174
68977,0.018565848
69297,0.011337589
69306,0.013827728
54522,0.010608237
54848,0.0102450615
55154,0.0052695186
55163,0.011337589
55165,0.012484232
55805,0.010608237
55808,0.0104352385
50990,0.007153815
51641,0.00352797
51964,0.006263901
52607,0.010608237
52608,0.011511035
52924,0.004042898
52934,0.0071319663
53253,0.022155985
53262,0.0075572487
53902,0.013931675
54205,0.0077721477
54208,0.009835255
54218,0.010939722
54861,0.005346407
54862,0.005234718
51001,0.005269806
61152,0.0039412845
61155,0.0228273
61162,0.003318347
61793,0.009481059
61799,0.022279112
62127,0.011337589
62754,0.010608237
63078,0.009923119
64035,0.033287548
64048,0.0077730296
64688,0.008958184
65010,0.017992996
65314,0.0027101312
